date,home_team,away_team,home_score,away_score,winner,winner_code,home_neutral,home_ppg_last_5,home_avg_goals_scored_last_5,home_avg_goals_conceded_last_5,home_clean_sheets_rate_last_5,home_avg_goal_difference_last_5,home_avg_goal_difference_last_10,home_failed_score_rate_last_5,home_over_2_5_rate_last_5,home_over_3_5_rate_last_5,home_under_1_5_rate_last_5,home_days_since_last_game,home_pi_home_rating,home_pi_away_rating,home_pi_expected_gd,home_pi_diff,away_ppg_last_5,away_avg_goals_scored_last_5,away_avg_goals_conceded_last_5,away_clean_sheets_rate_last_5,away_avg_goal_difference_last_5,away_avg_goal_difference_last_10,away_failed_score_rate_last_5,away_over_2_5_rate_last_5,away_over_3_5_rate_last_5,away_under_1_5_rate_last_5,away_days_since_last_game,away_pi_home_rating,away_pi_away_rating,away_pi_expected_gd,away_pi_diff,pi_rating_diff,diff_ppg_last_5,diff_goal_difference,diff_btts_rate,diff_avg_goals_scored_last_5,diff_avg_goals_conceded_last_5,diff_over_2_5_rate,diff_under_1_5_rate,diff_rests_days
1998-06-01,Netherlands,Paraguay,5.0,1.0,Netherlands,1,False,1.8,1.6,0.6,0.6,1.4,2.0,0.4,0.4,0.0,0.4,5.0,3.285761573560576,8.844780907444619,0.3346820551395741,0.7420159997540918,0.4,0.8,1.4,0.0,-1.4,-0.3,0.2,0.0,0.0,1.0,11.0,6.171267176523662,2.543745573806484,-0.3346820551395741,-0.7420159997540918,0.7420159997540918,1.4,2.8,-0.4,0.8,-0.7999999999999999,0.4,-0.6,-6.0
1998-06-02,Austria,Liechtenstein,6.0,0.0,Austria,1,False,2.2,1.8,1.4,0.4,1.4,1.6,0.2,0.2,0.2,0.4,6.0,3.379956983484964,4.136838601589453,5.787415692553948,10.869374629190135,1.0,0.2,4.6,0.0,-5.2,-5.2,0.8,0.0,0.0,1.0,234.0,-7.733611046581893,-7.489417645705172,-5.787415692553948,-10.869374629190135,10.869374629190137,1.2000000000000002,6.6,0.2,1.6,-3.1999999999999997,0.2,-0.6,-228.0
1998-06-02,Italy,Sweden,0.0,1.0,Sweden,2,False,1.8,1.6,0.4,0.6,1.0,0.3,0.2,0.4,0.0,0.6,41.0,7.688423404746633,6.972514761527933,0.6109938724540402,0.5684359374405474,1.0,0.6,1.0,0.6,0.0,0.1,0.8,0.2,0.0,0.8,5.0,6.404078824087385,1.0854292301357638,-0.6109938724540402,-0.5684359374405474,6.602994174610869,0.8,1.0,0.4,1.0,-0.6,0.2,-0.20000000000000007,36.0
1998-06-03,Paraguay,Romania,2.0,3.0,Romania,2,False,0.6,0.8,2.2,0.0,-1.6,-0.5,0.2,0.0,0.0,1.0,2.0,5.636162179259252,-0.131779412515566,-4.031247654083125,-7.121860986205098,0.8,1.0,1.0,0.0,0.2,1.5,0.2,0.0,0.0,0.8,42.0,6.990081573689531,6.124115927446453,4.031247654083125,7.121860986205098,-0.48795374818720116,-0.20000000000000007,-1.8,0.0,-0.19999999999999996,1.2000000000000002,0.0,0.19999999999999996,-40.0
1998-06-03,Northern Ireland,Spain,1.0,4.0,Spain,2,False,1.8,0.6,1.0,0.4,-0.6,-0.6,0.4,0.0,0.0,1.0,42.0,4.456570168611449,2.572773014616948,-2.809918234005736,-4.071998203098833,2.0,2.0,0.8,0.2,1.6,1.7,0.2,0.4,0.2,0.4,70.0,6.64477121771578,4.629051998100766,2.809918234005736,4.071998203098833,-0.17248182948931667,-0.19999999999999996,-2.2,-0.39999999999999997,-1.4,0.19999999999999996,-0.4,0.6,-28.0
1998-06-03,Mexico,Saudi Arabia,0.0,0.0,DRAW,0,True,2.0,2.2,1.2,0.6,0.8,0.6,0.2,0.2,0.2,0.4,3.0,2.8288601739299173,5.14540571966162,0.6137738379200308,0.9028436202079196,1.4,1.0,1.8,0.2,-1.0,-1.1,0.4,0.0,0.0,0.6,7.0,0.5580330256999426,4.242562099453701,-0.6137738379200308,-0.9028436202079196,0.9028436202079195,0.6000000000000001,1.8,-0.19999999999999996,1.2000000000000002,-0.6000000000000001,0.2,-0.19999999999999996,-4.0
1998-06-03,Japan,Serbia,0.0,1.0,Serbia,2,True,0.6,0.6,1.4,0.2,-0.6,0.4,0.4,0.0,0.0,1.0,3.0,4.721537093126685,2.942737401407763,-0.8937877350855445,-1.6253468263103548,2.0,2.0,0.8,0.6,0.8,2.3,0.2,0.6,0.0,0.4,5.0,7.775996401323208,4.568084227718118,0.8937877350855445,1.6253468263103548,-1.6253468263103548,-1.4,-1.4,0.19999999999999996,-1.4,0.5999999999999999,-0.6,0.6,-2.0
1998-06-03,Croatia,Iran,2.0,0.0,Croatia,1,False,2.0,2.2,1.2,0.2,1.8,0.8,0.0,0.4,0.2,0.4,42.0,7.501048812799457,4.172249608901256,2.8318762466351224,3.0405023966801643,1.6,0.6,1.0,0.2,-0.6,-0.7,0.4,0.0,0.0,1.0,42.0,3.577474878524028,4.460546416119293,-2.8318762466351224,-3.0405023966801643,3.0405023966801643,0.3999999999999999,2.4,0.4,1.6,0.19999999999999996,0.4,-0.6,0.0
1998-06-03,Bosnia and Herzegovina,North Macedonia,1.0,1.0,DRAW,0,False,1.8,1.4,2.0,0.4,-1.2,-0.8,0.2,0.2,0.0,0.6,20.0,4.816634752445704,2.8137542103803552,-0.0573142209605133,-0.1283040274160507,1.0,0.8,0.8,0.4,0.0,-0.4,0.6,0.0,0.0,0.6,16.0,2.942058237796406,2.2685885079266126,0.0573142209605133,0.1283040274160507,2.548046244519091,0.8,-1.2,0.0,0.5999999999999999,1.2,0.2,0.0,4.0
1998-06-03,Belgium,Colombia,2.0,0.0,Belgium,1,False,1.4,1.0,0.8,0.4,0.2,0.3,0.4,0.0,0.0,0.6,5.0,5.001747834529517,4.840372511660185,0.7646572777555152,1.2016385032095211,0.2,1.0,1.4,0.2,-0.8,-0.4,0.2,0.0,0.0,0.8,4.0,5.022560922207652,3.800109331319996,-0.7646572777555152,-1.2016385032095211,1.2016385032095216,1.2,1.0,-0.4,0.0,-0.5999999999999999,0.0,-0.20000000000000007,1.0
1998-06-03,Andorra,Brazil,0.0,3.0,Brazil,2,True,1.0,1.0,4.666666666666667,0.0,-3.5,-3.5,0.0,0.0,0.0,0.75,343.0,-4.057074811583572,-4.530250257085417,-6.427159032380503,-12.003650772064258,2.2,1.4,0.6,0.4,0.6,1.5,0.4,0.2,0.2,0.6,35.0,5.270425462019931,7.473400514978842,6.427159032380503,12.003650772064258,-12.003650772064258,-1.2000000000000002,-4.1,0.55,-0.3999999999999999,4.066666666666667,-0.2,0.15000000000000002,308.0
1998-06-03,Malta,Wales,0.0,3.0,Wales,2,False,1.2,0.8,2.4,0.0,-1.2,-1.7,0.4,0.0,0.0,0.8,70.0,-0.2485495932828034,-2.984950673507408,-0.6176863707520595,-2.1764155172370536,1.2,1.4,2.4,0.4,-0.6,-0.9,0.4,0.2,0.2,0.6,70.0,3.446671252543009,1.9278659239542504,0.6176863707520595,2.1764155172370536,-2.1764155172370536,0.0,-0.6,0.19999999999999996,-0.5999999999999999,0.0,-0.2,0.20000000000000007,0.0
1998-06-04,China,South Korea,1.0,1.0,DRAW,0,False,2.0,1.2,0.6,0.6,0.6,0.1,0.0,0.0,0.0,0.8,89.0,5.7868778529223,5.649774849833751,1.1672603046311472,1.6610521421503417,0.8,1.4,1.6,0.2,-0.2,0.2,0.2,0.0,0.0,0.4,8.0,3.988722707683409,4.247684991872243,-1.1672603046311472,-1.6610521421503417,1.5391928610500578,1.2,0.8,-0.4,-0.19999999999999996,-1.0,0.0,0.4,81.0
1998-06-04,Chile,Morocco,1.0,1.0,DRAW,0,True,1.4,1.6,1.4,0.2,0.2,0.4,0.2,0.2,0.0,0.4,4.0,3.835943326164593,5.787309460777588,1.9479677851357635,3.132449979759854,1.8,1.0,1.4,0.2,-0.6,0.5,0.2,0.0,0.0,0.8,6.0,4.786593242230959,2.654859481017734,-1.9479677851357635,-3.132449979759854,3.132449979759854,-0.40000000000000013,0.8,0.0,0.6000000000000001,0.0,0.2,-0.4,-2.0
1998-06-04,Estonia,Faroe Islands,5.0,0.0,Estonia,1,False,1.2,0.2,1.6,0.4,-0.2,-0.9,0.8,0.0,0.0,1.0,19.0,-2.2984063929718674,-4.971256847669764,-1.6996384728064713,-5.313085872833037,1.4,0.6,1.6,0.2,-1.8,-1.8,0.6,0.0,0.0,0.8,236.0,-0.608526438523588,3.0146794798611696,1.6996384728064713,5.313085872833037,-5.313085872833037,-0.19999999999999996,1.6,-0.2,-0.39999999999999997,0.0,0.0,0.19999999999999996,-217.0
1998-06-05,Germany,Luxembourg,7.0,0.0,Germany,1,False,2.0,1.6,0.6,0.6,1.8,2.2,0.2,0.4,0.0,0.6,6.0,7.239900149436674,3.2883784390190653,4.670015316018642,8.618195175549396,1.0,0.2,2.8,0.0,-3.4,-2.9,0.8,0.0,0.0,1.0,5.0,-3.2067823901267403,-1.3782950261127218,-4.670015316018642,-8.618195175549396,8.618195175549396,1.0,5.2,0.2,1.4000000000000001,-2.1999999999999997,0.4,-0.4,1.0
1998-06-05,Netherlands,Nigeria,5.0,1.0,Netherlands,1,False,1.8,2.0,0.6,0.6,2.2,2.0,0.4,0.4,0.2,0.4,4.0,5.961286559882626,9.37988590470903,2.0761118499262814,3.24373013520952,1.0,0.6,1.2,0.4,-1.4,-0.6,0.6,0.0,0.0,0.8,7.0,3.5526634301264046,2.7175564246731057,-2.0761118499262814,-3.24373013520952,3.2437301352095202,0.8,3.6,0.2,1.4,-0.6,0.4,-0.4,-3.0
1998-06-05,Finland,France,0.0,1.0,France,2,False,0.8,0.8,0.8,0.4,-0.2,-0.1,0.4,0.0,0.0,0.8,9.0,2.0253586013794136,3.645976604244437,-1.019804371731399,-2.1476621411642407,1.0,1.2,1.2,0.4,0.2,0.4,0.4,0.2,0.0,0.6,7.0,3.518159304773522,4.173020742543654,1.019804371731399,2.1476621411642407,-2.1476621411642407,-0.19999999999999996,-0.4,0.0,-0.3999999999999999,-0.3999999999999999,-0.2,0.20000000000000007,2.0
1998-06-05,Cameroon,Denmark,2.0,1.0,Cameroon,1,False,2.0,1.2,0.4,0.6,0.8,0.6,0.4,0.0,0.0,0.4,5.0,5.002318230500861,2.309664150432762,-2.595104322095886,-4.022121991136225,1.6,0.8,1.2,0.4,-1.0,0.0,0.6,0.2,0.0,0.8,8.0,6.331786141568987,2.3887520888778457,2.595104322095886,4.022121991136225,2.613566141623015,0.3999999999999999,1.8,0.0,0.3999999999999999,-0.7999999999999999,-0.2,-0.4,-3.0
1998-06-05,Algeria,Bulgaria,0.0,2.0,Bulgaria,2,False,1.4,0.8,1.4,0.0,-0.8,-0.5,0.4,0.0,0.0,0.8,110.0,3.2287823526776576,0.1709125244196099,-2.2462700241028624,-4.996303214545835,1.8,1.0,1.6,0.2,-0.4,0.9,0.4,0.0,0.0,0.6,44.0,5.167215738965444,3.673030516944823,2.2462700241028624,4.996303214545835,-0.4442481642671656,-0.40000000000000013,-0.4,0.19999999999999996,-0.19999999999999996,-0.20000000000000018,0.0,0.20000000000000007,66.0
1998-06-06,Serbia,Switzerland,1.0,1.0,DRAW,0,False,2.0,1.6,0.8,0.6,1.2,2.3,0.2,0.4,0.0,0.6,3.0,7.775996401323208,4.7434381049816405,-1.1326374016777985,-1.3986903366409056,1.2,1.4,1.8,0.2,-0.2,-0.1,0.4,0.2,0.2,0.8,45.0,6.142128441622546,3.0632556223883745,1.1326374016777985,1.3986903366409056,4.712740778934833,0.8,1.4,0.0,0.20000000000000018,-1.0,0.2,-0.20000000000000007,-42.0
1998-06-06,Kenya,Seychelles,1.0,1.0,DRAW,0,False,1.8,1.4,0.6,0.6,0.8,-0.2,0.2,0.2,0.2,0.8,246.0,2.8468548827890303,1.8517576078624272,4.585683656130255,9.530298497484932,0.8,0.8,2.4,0.0,-1.4,-1.6,0.4,0.0,0.0,0.8,651.0,-3.901344262288874,-6.683443614695904,-4.585683656130255,-9.530298497484932,9.530298497484935,1.0,2.2,-0.19999999999999996,0.5999999999999999,-1.7999999999999998,0.2,0.0,-405.0
1998-06-06,Tunisia,Wales,4.0,0.0,Tunisia,1,False,1.2,1.6,1.6,0.0,0.4,0.7,0.0,0.2,0.0,0.6,6.0,4.788811512254977,5.174199259379336,0.4742954087737745,0.7440900857960635,1.2,1.8,2.4,0.4,-1.0,-0.7,0.4,0.4,0.2,0.4,3.0,3.870042353043941,4.0447214264589135,-0.4742954087737745,-0.7440900857960635,0.7440900857960635,0.0,1.4,0.6,-0.19999999999999996,-0.7999999999999998,-0.2,0.19999999999999996,3.0
1998-06-06,Iceland,South Africa,1.0,1.0,DRAW,0,True,1.0,1.6,1.2,0.4,-0.4,0.1,0.2,0.2,0.2,0.6,24.0,-0.0350626567614347,2.519180470021449,-0.6350553430906096,-1.321136644831256,1.6,1.0,1.4,0.0,-0.6,0.0,0.4,0.0,0.0,0.6,12.0,3.3912039056172563,3.840317114852705,0.6350553430906096,1.321136644831256,-1.321136644831256,-0.6000000000000001,0.19999999999999996,0.0,0.6000000000000001,-0.19999999999999996,0.2,0.0,12.0
1998-06-06,Belgium,Paraguay,1.0,0.0,Belgium,1,False,1.4,1.0,0.8,0.4,0.4,0.6,0.4,0.0,0.0,0.6,3.0,6.399124308551284,5.119847806464538,2.6699488263562925,4.109145804070705,0.8,1.0,2.6,0.0,-1.4,-0.5,0.2,0.0,0.0,0.8,3.0,6.12051376265848,2.2899785044805783,-2.6699488263562925,-4.109145804070705,4.109145804070705,0.5999999999999999,1.7999999999999998,-0.4,0.0,-1.8,0.0,-0.20000000000000007,0.0
1998-06-06,Australia,Croatia,0.0,7.0,Croatia,2,False,1.8,0.4,2.0,0.4,-3.2,-1.4,0.6,0.0,0.0,1.0,111.0,2.8925988151867355,2.7762254317862105,-2.520101659441786,-3.6732388556921256,2.4,2.4,0.6,0.4,2.8,1.4,0.0,0.4,0.2,0.2,3.0,6.449464287478336,3.9619327038370313,2.520101659441786,3.6732388556921256,-1.0693338886502959,-0.5999999999999999,-6.0,-0.6,-2.0,1.4,-0.4,0.8,108.0
1998-06-06,Moldova,Romania,1.0,5.0,Romania,2,False,1.0,0.0,2.2,0.0,-2.6,-2.0,1.0,0.0,0.0,1.0,76.0,-1.5496037142842474,-1.5413898252416518,-2.2891365208250702,-6.109713481935039,1.4,1.4,1.2,0.0,1.0,1.8,0.2,0.2,0.0,0.6,3.0,4.568323656693387,5.639764344047224,2.2891365208250702,6.109713481935039,-7.189368058331471,-0.3999999999999999,-3.6,-0.8,-1.4,1.0000000000000002,-0.2,0.4,73.0
1998-06-07,Belarus,Lithuania,5.0,0.0,Belarus,1,False,1.0,0.8,2.8,0.0,-0.8,-1.0,0.4,0.0,0.0,0.8,239.0,1.5717866799273934,-4.082550554902556,0.0064804821069943,0.019642407169949,1.8,0.8,1.2,0.0,-1.0,-0.7,0.6,0.0,0.0,0.6,11.0,4.473101327712657,1.5521442727574444,-0.0064804821069943,-0.019642407169949,0.019642407169949028,-0.8,0.19999999999999996,0.19999999999999996,0.0,1.5999999999999999,0.0,0.20000000000000007,228.0
1998-06-10,Brazil,Scotland,2.0,1.0,Brazil,1,True,2.2,1.2,0.6,0.4,1.0,1.4,0.4,0.2,0.0,0.6,7.0,5.270425462019931,4.888900023047393,-0.0800636265823828,-0.1113651764636074,1.0,0.8,0.8,0.4,-0.6,0.3,0.4,0.0,0.0,0.8,11.0,4.242204092063517,5.000265199511,0.0800636265823828,0.1113651764636074,-0.11136517646360744,1.2000000000000002,1.6,-0.2,0.3999999999999999,-0.20000000000000007,0.2,-0.20000000000000007,-4.0
1998-06-10,Morocco,Norway,2.0,2.0,DRAW,0,True,1.2,1.0,1.6,0.0,-0.4,0.4,0.2,0.0,0.0,0.8,6.0,4.786593242230959,4.532950414300095,-5.063529586639618,-4.445176701495824,1.8,3.6,1.4,0.4,2.2,2.1,0.0,0.6,0.4,0.0,14.0,8.18603461421444,8.97812711579592,5.063529586639618,4.445176701495824,-4.445176701495824,-0.6000000000000001,-2.6,0.20000000000000007,-2.6,0.20000000000000018,-0.6,0.8,-8.0
1998-06-11,Austria,Cameroon,1.0,1.0,DRAW,0,True,2.2,2.8,1.4,0.4,0.6,1.4,0.2,0.4,0.4,0.2,9.0,3.7148047576897434,4.203808156430409,-0.4998776317301128,-0.7550374962782831,2.0,1.2,0.4,0.6,1.0,0.5,0.4,0.0,0.0,0.4,6.0,5.532154530956047,4.958845652708692,0.4998776317301128,0.7550374962782831,-0.7550374962782831,0.20000000000000018,-0.4,0.2,1.5999999999999999,0.9999999999999999,0.4,-0.2,3.0
1998-06-11,Chile,Italy,2.0,2.0,DRAW,0,True,1.4,1.4,1.2,0.2,0.0,0.4,0.2,0.2,0.0,0.6,7.0,3.835943326164593,3.909218527495227,-0.9326475584001876,-1.3960728235889102,2.0,1.6,0.6,0.4,1.0,0.5,0.2,0.4,0.0,0.6,9.0,7.354978722657874,5.305291351084137,0.9326475584001876,1.3960728235889102,-1.3960728235889102,-0.6000000000000001,-1.0,0.19999999999999996,-0.20000000000000018,0.6,-0.2,0.0,-2.0
1998-06-12,Bulgaria,Paraguay,0.0,0.0,DRAW,0,True,1.8,1.2,1.6,0.2,0.0,0.7,0.4,0.0,0.0,0.4,7.0,4.784767141830982,3.596540797517931,-0.2205246538884546,-0.3994494570740388,0.8,0.8,2.2,0.0,-1.4,-0.9,0.4,0.0,0.0,0.8,6.0,6.461716112680758,3.9959902545919697,0.2205246538884546,0.3994494570740388,-0.3994494570740388,1.0,1.4,-0.19999999999999996,0.3999999999999999,-0.6000000000000001,0.0,-0.4,1.0
1998-06-12,Denmark,Saudi Arabia,1.0,0.0,Denmark,1,True,1.2,0.4,1.4,0.4,-0.8,0.1,0.6,0.0,0.0,1.0,7.0,3.682604639293057,1.85891578842266,-1.6823380924868083,-3.215016993106588,0.8,0.6,1.6,0.4,-1.2,-0.7,0.6,0.0,0.0,0.8,9.0,0.5580330256999426,5.073932781529248,1.6823380924868083,3.215016993106588,-3.2150169931065875,0.3999999999999999,0.3999999999999999,-0.2,-0.19999999999999996,-0.20000000000000018,0.0,0.19999999999999996,-2.0
1998-06-12,France,South Africa,3.0,0.0,France,1,False,1.6,0.8,0.6,0.6,1.0,0.7,0.4,0.0,0.0,0.8,7.0,3.511345809266708,4.138953265009585,0.2556509004698646,0.525158523113813,1.0,0.8,1.4,0.0,-1.4,-0.2,0.4,0.0,0.0,0.8,6.0,3.3912039056172563,2.986187286152895,-0.2556509004698646,-0.525158523113813,0.525158523113813,0.6000000000000001,2.4,-0.39999999999999997,0.0,-0.7999999999999999,0.0,0.0,1.0
1998-06-13,Nigeria,Spain,3.0,2.0,Nigeria,1,True,1.2,0.8,2.2,0.2,-1.4,-0.8,0.4,0.0,0.0,0.8,8.0,3.1798948259860853,0.8537134039715091,-1.726865438057356,-3.83580003504173,2.0,2.4,0.8,0.2,1.0,1.3,0.2,0.6,0.4,0.4,10.0,6.947078422278145,4.689513439013239,1.726865438057356,3.83580003504173,-3.83580003504173,-0.8,-2.4,-0.19999999999999996,-1.5999999999999999,1.4000000000000001,-0.6,0.4,-2.0
1998-06-13,Mexico,South Korea,3.0,1.0,Mexico,1,True,1.4,2.0,1.2,0.6,0.0,0.7,0.4,0.2,0.2,0.4,10.0,2.8288601739299173,4.314035037586073,-0.1288078932433149,-0.2023788155342263,0.8,1.2,1.4,0.2,-0.2,-0.1,0.2,0.0,0.0,0.6,9.0,5.332367013923697,4.5164138531203,0.1288078932433149,0.2023788155342263,-0.20237881553422632,0.5999999999999999,0.2,-0.4,0.8,-0.19999999999999996,0.2,-0.19999999999999996,1.0
1998-06-13,Kenya,Seychelles,1.0,0.0,Kenya,1,False,1.8,1.4,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.8,7.0,-0.1414504607966842,1.254096539145284,1.4745559227352192,4.557779732717015,0.6,0.8,2.2,0.0,-0.8,-1.1,0.4,0.0,0.0,0.8,7.0,-3.303683193571731,-3.695138271110189,-1.4745559227352192,-4.557779732717015,3.553687810313505,1.2000000000000002,1.4,-0.19999999999999996,0.5999999999999999,-1.6,0.2,0.0,0.0
1998-06-13,Belgium,Netherlands,0.0,0.0,DRAW,0,True,2.0,0.8,0.4,0.6,0.4,0.5,0.4,0.0,0.0,0.8,7.0,4.693112558439893,4.77864545644226,-6.441241978154928,-4.974009052407088,2.4,3.0,0.8,0.4,1.8,2.1,0.2,0.6,0.4,0.2,8.0,7.825129580584223,9.752654508849348,6.441241978154928,4.974009052407088,-4.974009052407088,-0.3999999999999999,-1.4,-0.39999999999999997,-2.2,-0.4,-0.6,0.6000000000000001,-1.0
1998-06-14,Argentina,Japan,1.0,0.0,Argentina,1,True,3.0,2.2,0.0,1.0,2.0,1.5,0.0,0.2,0.2,0.4,20.0,5.561822404743207,8.010302655690088,4.433355361283973,5.242919131545848,0.6,0.6,1.2,0.2,-0.6,0.2,0.4,0.0,0.0,1.0,11.0,4.721537093126685,2.7673835241442406,-4.433355361283973,-5.242919131545848,5.242919131545848,2.4,2.6,-0.6,1.6,-1.2,0.2,-0.6,9.0
1998-06-14,Croatia,Jamaica,3.0,1.0,Croatia,1,True,2.4,3.2,0.4,0.6,2.8,1.7,0.0,0.4,0.4,0.2,8.0,9.404554294741272,4.552950705289619,-0.0139207034865869,-0.0211394178931945,0.6,0.4,1.0,0.4,-0.8,-0.7,0.6,0.0,0.0,1.0,26.0,4.162146110567235,4.574090123182813,0.0139207034865869,0.0211394178931945,-0.021139417893194512,1.7999999999999998,3.5999999999999996,0.0,2.8000000000000003,-0.6,0.4,-0.8,-18.0
1998-06-14,Iran,Serbia,0.0,1.0,Serbia,2,True,1.6,0.6,1.2,0.2,-0.8,-0.6,0.4,0.0,0.0,1.0,11.0,3.787791783588252,5.512130941440414,-0.4775647033067027,-0.5469752494985407,1.8,1.6,0.4,0.6,1.4,1.9,0.2,0.4,0.0,0.6,8.0,8.03913001851467,6.059106190938954,0.4775647033067027,0.5469752494985407,-0.5469752494985407,-0.19999999999999996,-2.2,0.0,-1.0,0.7999999999999999,-0.4,0.4,3.0
1998-06-15,Colombia,Romania,0.0,1.0,Romania,2,True,0.4,0.8,1.6,0.2,-1.0,-0.4,0.4,0.0,0.0,0.8,12.0,4.743085627403299,2.40273285729823,-2.2295930613424524,-3.583517604174824,2.0,2.2,1.2,0.0,1.4,1.7,0.2,0.4,0.2,0.4,9.0,6.300754243822537,5.986250461473054,2.2295930613424524,3.583517604174824,-3.5835176041748236,-1.6,-2.4,-0.20000000000000007,-1.4000000000000001,0.40000000000000013,-0.4,0.4,3.0
1998-06-15,England,Tunisia,2.0,0.0,England,1,True,1.4,1.0,0.2,0.8,1.2,1.0,0.4,0.2,0.0,0.8,17.0,4.148645790545183,4.268271886048776,-1.0423385630103097,-1.430476335413971,1.2,1.8,1.4,0.2,0.0,0.2,0.0,0.2,0.2,0.6,9.0,7.411556322672034,5.698748221462747,1.0423385630103097,1.430476335413971,-1.430476335413971,0.19999999999999996,1.2,-0.6000000000000001,-0.8,-1.2,0.0,0.20000000000000007,8.0
1998-06-15,Germany,United States,2.0,0.0,Germany,1,True,2.0,2.4,0.6,0.6,2.4,2.0,0.2,0.4,0.2,0.6,10.0,9.329669093458737,3.706332227823478,-2.798257753658801,-3.408287156655562,1.2,1.4,0.4,0.8,0.6,-0.1,0.4,0.2,0.0,0.4,16.0,4.722398550297887,7.11461938447904,2.798257753658801,3.408287156655562,-3.408287156655562,0.8,1.7999999999999998,0.2,1.0,0.19999999999999996,0.2,0.19999999999999996,-6.0
1998-06-16,Norway,Scotland,1.0,1.0,DRAW,0,True,1.8,3.4,1.2,0.4,2.2,1.7,0.0,0.4,0.4,0.0,6.0,8.18603461421444,5.847225111692556,1.4840922709125255,2.1192663909768363,0.6,0.6,1.2,0.2,-0.4,0.4,0.4,0.0,0.0,1.0,6.0,4.242204092063517,3.727958720715719,-1.4840922709125255,-2.1192663909768363,2.1192663909768372,1.2000000000000002,2.6,0.0,2.8,0.0,0.4,-1.0,0.0
1998-06-16,Brazil,Morocco,3.0,0.0,Brazil,1,True,2.6,1.6,0.6,0.4,1.4,1.1,0.2,0.2,0.0,0.4,6.0,5.270425462019931,6.161206501842674,-1.7080061455449194,-1.5026459165607848,1.0,1.2,1.6,0.0,-0.8,-0.2,0.2,0.0,0.0,0.6,6.0,4.786593242230959,7.663852418403459,1.7080061455449194,1.5026459165607848,-1.5026459165607848,1.6,2.2,-0.4,0.40000000000000013,-1.0,0.2,-0.19999999999999996,0.0
1998-06-17,Austria,Chile,1.0,1.0,DRAW,0,True,1.6,2.2,1.6,0.2,0.8,1.2,0.2,0.2,0.2,0.4,6.0,3.7148047576897434,4.908031469900607,-0.10570117364606,-0.145797707236766,0.8,1.6,1.6,0.0,0.2,0.4,0.2,0.2,0.0,0.4,6.0,3.835943326164593,5.053829177137373,0.10570117364606,0.145797707236766,-0.145797707236766,0.8,0.6000000000000001,-0.20000000000000007,0.6000000000000001,0.0,0.0,0.0,0.0
1998-06-17,Cameroon,Italy,0.0,3.0,Italy,2,True,1.8,1.4,0.4,0.6,0.0,0.3,0.2,0.0,0.0,0.4,6.0,5.532154530956047,4.254622339238494,0.0569964012248647,0.0939416377965018,2.0,1.8,0.8,0.4,1.4,0.8,0.2,0.4,0.0,0.4,6.0,7.354978722657874,4.160680701441992,-0.0569964012248647,-0.0939416377965018,0.09394163779650189,-0.19999999999999996,-1.4,0.0,-0.40000000000000013,-0.4,-0.4,0.0,0.0
1998-06-18,Denmark,South Africa,1.0,1.0,DRAW,0,True,1.8,0.6,1.4,0.4,-1.0,-0.3,0.4,0.0,0.0,1.0,6.0,3.682604639293057,4.123410430755197,1.4113693160812897,3.430728475947426,0.6,0.4,1.8,0.0,-1.0,-0.2,0.6,0.0,0.0,1.0,6.0,2.9325028393482317,0.6926819548077705,-1.4113693160812897,-3.430728475947426,3.430728475947426,1.2000000000000002,0.0,-0.2,0.19999999999999996,-0.40000000000000013,0.0,0.0,0.0
1998-06-18,France,Saudi Arabia,4.0,0.0,France,1,False,2.0,1.4,0.4,0.8,1.8,1.0,0.2,0.2,0.0,0.6,6.0,5.804851140611833,4.59765433127861,1.896536923217095,2.995413001415121,1.0,0.4,1.6,0.4,-2.2,-1.2,0.8,0.0,0.0,0.8,6.0,0.5580330256999426,2.809438139196711,-1.896536923217095,-2.995413001415121,2.9954130014151215,1.0,4.0,0.0,0.9999999999999999,-1.2000000000000002,0.2,-0.20000000000000007,0.0
1998-06-19,Paraguay,Spain,0.0,0.0,DRAW,0,True,0.8,0.6,2.0,0.2,-1.2,-0.9,0.6,0.0,0.0,0.8,7.0,6.461716112680758,3.64980402924051,0.5778324350026149,1.245665439950268,1.6,2.2,1.2,0.2,1.0,0.9,0.2,0.4,0.4,0.4,6.0,6.947078422278145,2.404138589290242,-0.5778324350026149,-1.245665439950268,1.245665439950268,-0.8,-2.2,-0.19999999999999996,-1.6,0.8,-0.4,0.4,1.0
1998-06-19,Bulgaria,Nigeria,0.0,1.0,Nigeria,2,True,1.6,0.8,0.8,0.4,0.2,0.3,0.6,0.0,0.0,0.6,7.0,4.784767141830982,3.9427270228693914,0.4187808140412477,0.8036387691748845,1.2,1.2,2.6,0.0,-1.2,-0.8,0.4,0.2,0.0,0.6,6.0,3.1798948259860853,3.139088253694506,-0.4187808140412477,-0.8036387691748845,0.8036387691748854,0.40000000000000013,1.4,-0.39999999999999997,-0.3999999999999999,-1.8,-0.2,0.0,1.0
